x,y,cluster,trend,value,set,residual
63.0,1.0,0,-373.926883084001,-538.058448,1,-164.13156491599898
64.0,1.0,0,-305.63317397260107,,0,
65.0,1.0,0,-233.80089905450586,,0,
66.0,1.0,0,-160.30239245458506,,0,
67.0,1.0,0,-85.18937882897444,-193.617908,1,-108.42852917102556
68.0,1.0,0,-6.670172718120739,,0,
69.0,1.0,0,76.62023091597075,,0,
70.0,1.0,3,163.30247085774317,,0,
71.0,1.0,3,250.70451716717798,201.262991,1,-49.44152616717798
72.0,1.0,3,335.21790682151914,,0,
73.0,1.0,3,408.0619856310077,,0,
74.0,1.0,3,457.3449458204559,,0,
75.0,1.0,3,471.7530839613173,1039.674493,1,567.9214090386827
76.0,1.0,3,449.97258344083093,,0,
77.0,1.0,3,394.01722462428734,,0,
78.0,1.0,3,312.6514565545949,,0,
79.0,1.0,3,216.85808415804058,221.533581,1,4.675496841959415
80.0,1.0,3,116.80643945524935,,0,
81.0,1.0,3,20.585555311641656,,0,
82.0,1.0,3,-68.0017257060972,,0,
83.0,1.0,3,-146.84920879430138,-141.565533,1,5.283675794301388
84.0,1.0,3,-214.41517649230082,,0,
85.0,1.0,3,-269.39700732950587,,0,
86.0,1.0,3,-311.8404853545362,,0,
87.0,1.0,3,-343.48049147657,-401.30109,1,-57.820598523429965
88.0,1.0,3,-366.2443416604074,,0,
89.0,1.0,3,-381.39262044156203,,0,
90.0,1.0,3,-390.4244162803225,,0,
91.0,1.0,3,-395.28323404153343,-355.511471,1,39.77176304153346
92.0,1.0,3,-398.0769212525338,,0,
93.0,1.0,3,-398.1425020961615,,0,
94.0,1.0,3,-394.6391374997329,,0,
95.0,1.0,3,-386.9229023871594,-428.033593,1,-41.110690612840585
96.0,1.0,3,-375.8318997666938,,0,
97.0,1.0,3,-365.22624475869816,,0,
98.0,1.0,3,-359.0937549768132,,0,
99.0,1.0,3,-360.4678104704799,-261.165633,1,99.30217747047988
100.0,1.0,3,-368.38532976122224,,0,
101.0,1.0,3,-381.0411441902397,,0,
102.0,1.0,3,-395.7239774091868,,0,
103.0,1.0,3,-410.69747708228533,-471.260221,1,-60.56274391771467
104.0,1.0,3,-424.3088850256754,,0,
105.0,1.0,3,-437.7570363318955,,0,
106.0,1.0,3,-451.08786179323215,,0,
107.0,1.0,3,-463.0347392891563,-511.931728,1,-48.89698871084374
108.0,1.0,3,-469.862360184663,,0,
109.0,1.0,3,-470.4848089181469,,0,
110.0,1.0,3,-463.5542302284157,,0,
111.0,1.0,3,-448.4633302259899,-435.581146,1,12.882184225989931
112.0,1.0,3,-427.9427630290156,,0,
113.0,1.0,3,-404.4153302402701,,0,
114.0,1.0,3,-380.06319274834823,,0,
115.0,1.0,3,-356.5961119347776,-288.599181,1,67.9969309347776
116.0,1.0,3,-333.7750183867174,,0,
117.0,1.0,3,-311.6698769705836,,0,
118.0,1.0,3,-289.5965042123571,,0,
119.0,1.0,3,-268.87885974993696,-207.56239,1,61.31646974993697
120.0,1.0,3,-253.16637195041403,,0,
121.0,1.0,3,-245.04147704364732,,0,
122.0,1.0,3,-240.79781629424542,,0,
123.0,1.0,3,-234.47530645446386,-437.307612,1,-202.83230554553614
124.0,1.0,3,-220.33077013288857,,0,
125.0,1.0,3,-204.18017024570145,,0,
126.0,1.0,3,-188.30736915941816,,0,
127.0,1.0,3,-171.66269751888467,-369.46331,1,-197.8006124811153
128.0,1.0,3,-150.14181601151358,,0,
129.0,1.0,3,-129.68954491789918,,0,
130.0,1.0,3,-112.64116973074852,,0,
131.0,1.0,3,-97.965681196074,-276.961617,1,-178.995935803926
132.0,1.0,1,-81.69212147814687,,0,
133.0,1.0,1,-69.03429717943072,,0,
134.0,1.0,1,-62.633342460612766,,0,
135.0,1.0,1,-64.72296330460813,154.75282,1,219.47578330460814
136.0,1.0,1,-79.68526489683427,,0,
137.0,1.0,1,-100.06573058944196,,0,
138.0,1.0,1,-121.7600252580014,,0,
139.0,1.0,1,-143.12694617710076,-42.485272,1,100.64167417710075
140.0,1.0,1,-163.87630378163885,,0,
141.0,1.0,1,-178.82232782314532,,0,
142.0,1.0,1,-185.85729325457942,,0,
143.0,1.0,1,-186.88083660649136,-24.745336,1,162.13550060649135
144.0,1.0,1,-187.03235238336492,,0,
145.0,1.0,1,-183.13636229536496,,0,
146.0,1.0,1,-175.5221463056514,,0,
147.0,1.0,1,-167.63922151294537,75.052743,1,242.6919645129454
148.0,1.0,1,-163.8908528755419,,0,
149.0,1.0,1,-168.5782360062003,,0,
150.0,1.0,1,-186.2140456684865,,0,
151.0,1.0,1,-220.15083070169203,-178.126555,1,42.024275701692034
152.0,1.0,1,-269.5600096981507,,0,
153.0,1.0,1,-328.9785994759295,,0,
154.0,1.0,1,-392.1594593024347,,0,
155.0,1.0,1,-453.0105038837064,-491.2417,1,-38.231196116293575
156.0,1.0,1,-508.24667245382443,,0,
157.0,1.0,1,-554.8541148577351,,0,
158.0,1.0,1,-589.2592375359964,,0,
159.0,1.0,1,-610.3897608127445,-584.719363,1,25.670397812744454
160.0,1.0,1,-619.4641084757168,,0,
161.0,1.0,1,-617.8991232684348,,0,
162.0,1.0,1,-604.8712469063466,,0,
163.0,1.0,1,-580.6801193342544,-515.243739,1,65.43638033425441
164.0,1.0,1,-547.5943269203417,,0,
165.0,1.0,1,-508.7629061411135,,0,
166.0,1.0,1,-466.91812040726654,,0,
167.0,1.0,1,-425.34198479913175,-389.302605,1,36.03937979913172
168.0,1.0,1,-387.6317869031336,,0,
169.0,1.0,1,-355.77701490418985,,0,
170.0,1.0,2,-332.9094554245239,,0,
171.0,1.0,2,-323.1014539531898,-96.352554,1,226.74889995318978
172.0,1.0,2,-331.4710945759434,,0,
173.0,1.0,2,-360.76835773326457,,0,
174.0,1.0,2,-402.6711714307312,,0,
175.0,1.0,2,-446.27945251599886,-600.402824,1,-154.12337148400115
176.0,1.0,2,-482.4170279481914,,0,
177.0,1.0,2,-511.72066745208576,,0,
178.0,1.0,2,-534.0637287239078,,0,
