x,y,cluster,trend,value,set,residual
8.0,2.0,0,350.6949364270549,,0,
9.0,2.0,0,281.62290725810453,,0,
10.0,2.0,0,206.79144448949955,304.749845,1,97.95840051050044
11.0,2.0,0,129.38778876373544,,0,
12.0,2.0,0,52.51604445325211,,0,
13.0,2.0,0,-21.358350708149374,,0,
14.0,2.0,0,-89.47049552388489,,0,
15.0,2.0,0,-149.38684861874208,,0,
16.0,2.0,0,-199.6112491406966,-328.573169,1,-128.9619198593034
17.0,2.0,0,-237.69632819027174,,0,
18.0,2.0,0,-268.1222039309796,,0,
19.0,2.0,0,-294.397372091189,,0,
20.0,2.0,0,-318.83385282661766,,0,
21.0,2.0,0,-342.96470696106553,,0,
22.0,2.0,0,-367.57587423705263,-308.543502,1,59.03237223705264
23.0,2.0,0,-391.9727776371874,,0,
24.0,2.0,0,-415.00258184527047,,0,
25.0,2.0,0,-434.9274049917294,,0,
26.0,2.0,0,-449.8010333736893,,0,
27.0,2.0,0,-457.74478189775255,,0,
28.0,2.0,0,-457.60550427949056,-524.460075,1,-66.8545707205094
29.0,2.0,0,-449.9408444855362,,0,
30.0,2.0,0,-435.58002218138427,,0,
31.0,2.0,0,-414.8936545737088,,0,
32.0,2.0,0,-388.68510145205073,,0,
33.0,2.0,0,-358.7318904865533,,0,
34.0,2.0,0,-328.62610293505713,-222.66779,1,105.95831293505714
35.0,2.0,0,-304.7518035514513,,0,
36.0,2.0,0,-292.8779856003821,,0,
37.0,2.0,0,-293.5622338093817,,0,
38.0,2.0,0,-305.36936293845065,,0,
39.0,2.0,0,-325.83380486653186,,0,
40.0,2.0,0,-352.36142344470136,-493.536874,1,-141.17545055529865
41.0,2.0,0,-384.8618748134468,,0,
42.0,2.0,0,-423.70889888401143,,0,
43.0,2.0,0,-468.1750472954009,,0,
44.0,2.0,0,-515.8991486148443,,0,
45.0,2.0,0,-563.2085299906321,,0,
46.0,2.0,0,-606.7762200970319,-866.284542,1,-259.5083219029681
47.0,2.0,0,-646.4684814081993,,0,
48.0,2.0,0,-681.9876364464872,,0,
49.0,2.0,0,-712.0024914140813,,0,
50.0,2.0,0,-735.0724355807761,,0,
51.0,2.0,0,-749.6396174698602,,0,
52.0,2.0,0,-754.8683647477301,-741.551645,1,13.316719747730076
53.0,2.0,0,-752.1474203076214,,0,
54.0,2.0,0,-742.9804822746082,,0,
55.0,2.0,0,-728.2810311503708,,0,
56.0,2.0,0,-708.5554127776995,,0,
57.0,2.0,0,-683.6873548200529,,0,
58.0,2.0,0,-652.1851713960059,-758.138494,1,-105.95332260399414
59.0,2.0,0,-610.707647867268,,0,
60.0,2.0,0,-561.8121459770482,,0,
61.0,2.0,0,-507.8131424188614,,0,
62.0,2.0,0,-450.0561457015574,,0,
63.0,2.0,0,-388.896021341905,,0,
64.0,2.0,0,-324.0191738891881,-349.714978,1,-25.695804110811878
65.0,2.0,0,-254.6991831889609,,0,
66.0,2.0,0,-181.84091342566535,,0,
67.0,2.0,0,-106.51499215740478,,0,
68.0,2.0,0,-29.759970773360692,,0,
69.0,2.0,0,47.406453501898795,,0,
70.0,2.0,3,123.67955593037186,109.882826,1,-13.796729930371868
71.0,2.0,3,197.02537054335698,,0,
72.0,2.0,3,263.36010114545934,,0,
73.0,2.0,3,317.1839040716877,,0,
74.0,2.0,3,351.1174258196261,,0,
75.0,2.0,3,357.0211335758795,,0,
76.0,2.0,3,331.0980024765013,653.766291,1,322.66828852349875
77.0,2.0,3,279.53377861576155,,0,
78.0,2.0,3,209.73359765356872,,0,
79.0,2.0,3,127.99823158921208,,0,
80.0,2.0,3,41.14686155412346,,0,
81.0,2.0,3,-44.13843801958137,,0,
82.0,2.0,3,-123.0613789773779,-110.070171,1,12.991207977377897
83.0,2.0,3,-193.74357372976374,,0,
84.0,2.0,3,-254.93225916812662,,0,
85.0,2.0,3,-305.09019737970084,,0,
86.0,2.0,3,-343.96717988542514,,0,
87.0,2.0,3,-372.91473017749377,,0,
88.0,2.0,3,-393.35053841088666,-475.325693,1,-81.97515458911334
89.0,2.0,3,-405.1812441378861,,0,
90.0,2.0,3,-411.8883969953167,,0,
91.0,2.0,3,-415.1213105265779,,0,
92.0,2.0,3,-415.42944040498696,,0,
93.0,2.0,3,-412.9354412117973,,0,
94.0,2.0,3,-407.2786382632039,-465.607626,1,-58.32898773679608
95.0,2.0,3,-397.3358688224107,,0,
96.0,2.0,3,-385.38473264384083,,0,
97.0,2.0,3,-373.7068913965195,,0,
98.0,2.0,3,-364.40423012065,,0,
99.0,2.0,3,-359.7196918879272,,0,
100.0,2.0,3,-361.2932977787568,-321.034092,1,40.25920577875684
101.0,2.0,3,-367.98139756615274,,0,
102.0,2.0,3,-378.4092351810832,,0,
103.0,2.0,3,-391.9172222188208,,0,
104.0,2.0,3,-407.895819005731,,0,
105.0,2.0,3,-425.1823003237587,,0,
106.0,2.0,3,-442.3033911671373,-398.174171,1,44.129220167137305
107.0,2.0,3,-457.9428649660258,,0,
108.0,2.0,3,-468.8248740033596,,0,
109.0,2.0,3,-474.28904599451926,,0,
110.0,2.0,3,-474.3171966219379,,0,
111.0,2.0,3,-468.6800050535239,,0,
112.0,2.0,3,-457.75960912712617,-368.941656,1,88.81795312712615
113.0,2.0,3,-443.65512257648516,,0,
114.0,2.0,3,-428.8638674648246,,0,
115.0,2.0,3,-414.3760991567542,,0,
116.0,2.0,3,-398.4252244940726,,0,
117.0,2.0,3,-378.9205780180637,,0,
118.0,2.0,3,-356.29845562099945,-326.686436,1,29.612019620999433
119.0,2.0,3,-333.8278119894676,,0,
120.0,2.0,3,-314.26363199111074,,0,
121.0,2.0,3,-296.87824609008385,,0,
122.0,2.0,3,-280.1489871330268,,0,
123.0,2.0,3,-263.0187539976323,,0,
124.0,2.0,3,-244.84542948467424,-215.529366,1,29.31606348467423
125.0,2.0,3,-225.37288511288352,,0,
126.0,2.0,3,-202.94959502952406,,0,
127.0,2.0,3,-177.95801805600058,,0,
128.0,2.0,3,-153.70068582170643,,0,
129.0,2.0,3,-134.3727732701227,,0,
130.0,2.0,3,-122.0835067567532,-106.959931,1,15.123575756753198
131.0,2.0,3,-113.17944538325537,,0,
132.0,2.0,1,-103.64534512185492,,0,
133.0,2.0,1,-93.85153724788688,,0,
134.0,2.0,1,-85.05773922882508,,0,
135.0,2.0,1,-78.19376596156508,,0,
136.0,2.0,1,-74.698430450866,81.757014,1,156.455444450866
137.0,2.0,1,-77.51599211385474,,0,
138.0,2.0,1,-88.60994372316054,,0,
139.0,2.0,1,-104.11971435253508,,0,
140.0,2.0,1,-120.15191057720222,,0,
141.0,2.0,1,-135.2542400934035,,0,
142.0,2.0,1,-148.88519914553035,-222.124311,1,-73.23911185446966
143.0,2.0,1,-160.24477599118836,,0,
144.0,2.0,1,-171.89628226915374,,0,
145.0,2.0,1,-182.4303238868015,,0,
146.0,2.0,1,-190.34029993700096,,0,
147.0,2.0,1,-195.84785710723372,,0,
148.0,2.0,1,-201.01492549083196,76.915798,1,277.93072349083195
149.0,2.0,1,-210.01602460176218,,0,
150.0,2.0,1,-227.076500285184,,0,
151.0,2.0,1,-253.8269682051614,,0,
152.0,2.0,1,-290.96527718543075,,0,
153.0,2.0,1,-337.7228136829799,,0,
154.0,2.0,1,-390.02061350806616,-497.932693,1,-107.91207949193381
155.0,2.0,1,-441.1655834824778,,0,
156.0,2.0,1,-490.2362938114675,,0,
157.0,2.0,1,-534.4008573248284,,0,
