x,y,value,trend,cluster,set
555257.731488,6811124.801129,439.156095,250.67392899282277,2.0,1
555307.731488,6811124.801129,,201.10589005984366,2.0,0
555357.731488,6811124.801129,,153.43220954574645,6.0,0
555407.731488,6811124.801129,,107.38557739555836,6.0,0
555457.731488,6811124.801129,,62.79323569685221,6.0,0
555507.731488,6811124.801129,,19.590384697541595,6.0,0
555557.731488,6811124.801129,,-22.189006148837507,6.0,0
555607.731488,6811124.801129,,-62.42403260152787,6.0,0
555657.731488,6811124.801129,,-100.91787315160036,6.0,0
555707.731488,6811124.801129,,-137.4089946737513,6.0,0
555757.731488,6811124.801129,,-171.58432898949832,6.0,0
555807.731488,6811124.801129,,-203.09607118181884,6.0,0
555857.731488,6811124.801129,,-231.583285048604,6.0,0
555907.731488,6811124.801129,,-256.69871525093913,6.0,0
555957.731488,6811124.801129,,-278.1400703676045,6.0,0
556007.731488,6811124.801129,,-295.6836993806064,6.0,0
556057.731488,6811124.801129,,-309.21743896603584,6.0,0
556107.731488,6811124.801129,,-318.7690376229584,6.0,0
556157.731488,6811124.801129,,-324.52740786923096,6.0,0
556207.731488,6811124.801129,,-326.85594483464956,6.0,0
556257.731488,6811124.801129,,-326.2994946464896,6.0,0
556307.731488,6811124.801129,,-323.5879029650241,6.0,0
556357.731488,6811124.801129,,-319.63749014772475,6.0,0
556407.731488,6811124.801129,,-315.54394632205367,6.0,0
556457.731488,6811124.801129,,-312.54005225747824,6.0,0
556507.731488,6811124.801129,,-311.85725046973675,6.0,0
556557.731488,6811124.801129,,-314.42056658817455,6.0,0
556607.731488,6811124.801129,,-320.43610721454024,6.0,0
556657.731488,6811124.801129,,-329.1677747555077,6.0,0
556707.731488,6811124.801129,,-339.1197013715282,6.0,0
556757.731488,6811124.801129,,-348.43791289720684,6.0,0
556807.731488,6811124.801129,,-355.2859582044184,6.0,0
556857.731488,6811124.801129,,-358.19212881685235,6.0,0
556907.731488,6811124.801129,,-356.38821881311014,6.0,0
556957.731488,6811124.801129,,-349.955959379673,6.0,0
557007.731488,6811124.801129,,-339.6357228755951,6.0,0
557057.731488,6811124.801129,,-326.48019129782915,6.0,0
557107.731488,6811124.801129,,-311.59981861989945,6.0,0
557157.731488,6811124.801129,,-296.0494085922837,6.0,0
557207.731488,6811124.801129,,-280.7972058104351,6.0,0
557257.731488,6811124.801129,,-266.7251559291035,6.0,0
557307.731488,6811124.801129,,-254.63617544062436,6.0,0
557357.731488,6811124.801129,,-245.25798905454576,6.0,0
557407.731488,6811124.801129,,-239.23310826532543,6.0,0
557457.731488,6811124.801129,,-237.07501769065857,6.0,0
557507.731488,6811124.801129,,-239.06778205558658,6.0,0
557557.731488,6811124.801129,,-245.1311603942886,6.0,0
557607.731488,6811124.801129,,-254.75510950759053,6.0,0
557657.731488,6811124.801129,,-267.0766337085515,6.0,0
